UNIVERSAL PRODUCT CODE,QUANTITY
678958732207,1
678958723427,1
678958723243,1
678958722420,1
678958722246,1
678958699203,1
678958645200,1
678958638202,1
678958635201,1
678958632705,1
678958538793,1
678958538649,1
678958538540,1
678958538526,1
678958538403,1
678958538397,1
678958538304,1
678958538243,1
678958538205,1
678958538113,1
678958522402,1
678958522303,1
678958253870,1
678958238723,1
678958138207,1
678958138115,1
678958135206,1
653341470904,1
651984018637,1
651984018026,1
651984015988,1
651984015933,1
651984015872,1
651984015858,1
651984015261,1
651984015247,1
651984014264,1
651984014257,1
651984014240,1
644216175444,1
644216175345,1
644216175246,1
644216174843,1
644216169542,1
644216169443,1
644216168040,1
642230262621,1
642230262584,1
642230262553,1
642230262485,1
642230262324,1
642230262225,1
642230262126,1
642230262119,1
642230262096,1
642230262072,1
642230261891,1
642230261853,1
642230261839,1
642230261815,1
642230261808,1
642230261785,1
642230261778,1
642230261761,1
642230261754,1
642230261747,1
642230261730,1
642230261723,1
642230261655,1
642230261600,1
642230261594,1
642230261587,1
642230261563,1
642230261556,1
642230261525,1
642230261501,1
642230261495,1
642230261471,1
642230261464,1
642230261426,1
642230261341,1
642230261037,1
642230260993,1
642230260955,1
642230260863,1
642230260849,1
642230260665,1
642230260641,1
642230260634,1
642230260610,1
642230260603,1
642230260580,1
642230260566,1
642230260542,1
642230260528,1
642230260504,1
642230260481,1
642230260467,1
642230260405,1
642230260214,1
642230260207,1
642230260085,1
642230259959,1
642230259829,1
642230258518,1
642230257894,1
642230257870,1
640832008579,1
640832008326,1
640832008319,1
640832008302,1
640832008081,1
640832007923,1
640832007916,1
640832007909,1
640832007800,1
640832007794,1
640832007787,1
640832007770,1
640832007763,1
640832007756,1
640832007428,1
640832007411,1
640832007381,1
640832007367,1
640832006551,1
640832006438,1
640832006001,1
640832005943,1
640832005769,1
640832004830,1
640832004816,1
640832004618,1
640832004243,1
640832004212,1
640832004182,1
640832004151,1
640832004120,1
640832004090,1
640832003499,1
640832003482,1
640832003314,1
640832003307,1
640832003291,1
640832003284,1
640832003192,1
640832002720,1
640832002676,1
640832002669,1
640832000900,1
640832000832,1
640832000825,1
640832000795,1
640832000726,1
640832000696,1
640832000597,1
640832000481,1
640832000467,1
640832000450,1
640832000405,1
640832000382,1
640832000290,1
640832000160,1
619835500038,1
619835200259,1
619835200242,1
619835200235,1
619835100153,1
619835090096,1
602686422253,1
602686422246,1
602686422239,1
602686422222,1
602686422215,1
602686422161,1
602686422154,1
602686422116,1
602686422048,1
602686421942,1
602686321112,1
602686313094,1
602686313087,1
602686313056,1
602686292030,1
602686281003,1
602686251112,1
602686222006,1
602686221009,1
602686213004,1
602686212007,1
602686211239,1
602686211086,1
602686211031,1
602686211000,1
98289112422,1
98289112392,1
98289112385,1
98289112316,1
98289112248,1
98289112231,1
98289112224,1
98289112187,1
98289112132,1
98289111975,1
98289111944,1
98289111937,1
98289111920,1
98289111913,1
98289111906,1
98289111890,1
98289111883,1
98289111876,1
98289111852,1
98289111814,1
98289111791,1
98289111678,1
98289111609,1
98289111593,1
98289111579,1
98289111548,1
98289111524,1
98289111470,1
98289111463,1
98289111456,1
98289111449,1
98289111401,1
98289111388,1
98289111364,1
98289111357,1
98289111296,1
98289111227,1
98289111210,1
98289111203,1
98289111197,1
98289111180,1
98289111159,1
98289111050,1
98289042989,1
98289042927,1
98289042644,1
98289035516,1
98289035509,1
98289035493,1
98289035356,1
98289035349,1
98289035325,1
98289035295,1
98289024824,1
98289023643,1
98289023599,1
98289023582,1
98289023568,1
98289023537,1
98289023513,1
98289023506,1
98289020444,1
98289020192,1
98289019332,1
98289015303,1
98289007209,1
98289007193,1
98289007148,1
98289003287,1
98289003270,1
98289001313,1
98289001306,1
98289001290,1
98289001283,1
91664961080,1
91664960724,1
91664960700,1
91664960687,1
91664960670,1
91664960335,1
91664960281,1
91664960236,1
91664960212,1
91664960205,1
91664960199,1
91664960168,1
91664960151,1
91664960144,1
91664960137,1
91664950152,1
91664910903,1
91664904025,1
91664903868,1
91664903851,1
91664903752,1
91664903677,1
91664900249,1
91664900232,1
91664900225,1
82442940533,1
82442915708,1
82442915333,1
82442915326,1
82442915319,1
82442907642,1
82442907635,1
82442907581,1
82442907574,1
82442907529,1
82442907468,1
82442907406,1
82442907345,1
82442907284,1
82442907222,1
82442907024,1
82442901664,1
82442894706,1
82442894683,1
82442894379,1
82442894256,1
82442893303,1
82442886565,1
82442874500,1
82442874241,1
82442868912,1
82442868851,1
82442864686,1
82442858616,1
82442858609,1
82442819754,1
82442819730,1
82442818986,1
82442818221,1
82442818207,1
82442818191,1
82442816371,1
82442815503,1
82442736396,1
82442736372,1
82442154732,1
82442154282,1
82442111100,1
82442111087,1
82442026572,1
82442012926,1
47700833927,1
47700812311,1
47700812304,1
47700811451,1
26495705435,1
26495704971,1
26495704551,1
26495704339,1
26495704124,1
22188885613,1
22188885033,1
22188884999,1
22188884142,1
22188884135,1
22188884029,1
22188884012,1
22188884005,1
22188883879,1
22188883695,1
22188883688,1
22188883657,1
22188882827,1
22188882810,1
22188882544,1
22188882513,1
22188882506,1
22188882315,1
22188882308,1
22188881806,1
22188881592,1
22188880212,1
22188880205,1
22188879674,1
22188879667,1
22188879650,1
22188879643,1
22188879421,1
22188879414,1
22188879315,1
22188879308,1
22188879216,1
22188879209,1
22188879193,1
22188879179,1
22188878813,1
22188878677,1
22188878585,1
22188878516,1
22188878509,1
22188878486,1
22188878462,1
22188878424,1
22188878394,1
22188878387,1
22188878363,1
22188878356,1
22188877748,1
22188877731,1
22188877724,1
22188877717,1
22188877700,1
22188877557,1
22188877533,1
22188877526,1
22188877113,1
22188877106,1
22188876628,1
22188876246,1
22188876239,1
22188876222,1
22188875980,1
22188875966,1
22188875560,1
22188875553,1
22188875546,1
22188875539,1
22188875447,1
22188875317,1
22188875300,1
22188875140,1
22188874969,1
22188874952,1
22188874891,1
22188874587,1
22188874464,1
22188874396,1
22188874389,1
22188874341,1
22188874235,1
22188873740,1
22188873580,1
22188873573,1
22188873566,1
22188873559,1
22188873047,1
22188872958,1
22188872934,1
22188872705,1
22188872682,1
22188872422,1
22188872415,1
22188872392,1
22188872385,1
22188872323,1
22188872316,1
22188872248,1
22188872231,1
22188872224,1
22188872194,1
22188872187,1
22188872095,1
22188872019,1
22188872002,1
22188871920,1
22188871913,1
22188871852,1
22188871685,1
22188871654,1
22188871630,1
22188871470,1
22188871463,1
22188871456,1
22188871449,1
22188871425,1
22188871418,1
22188871401,1
22188871388,1
22188871371,1
22188871364,1
22188871357,1
22188871340,1
22188871333,1
22188871319,1
22188871289,1
22188871272,1
22188871265,1
22188871210,1
22188871197,1
22188871180,1
22188871173,1
22188871166,1
22188871159,1
22188871128,1
22188871043,1
22188870916,1
22188870671,1
22188870664,1
22188870237,1
22188870220,1
22188870169,1
22188870008,1
22188869897,1
22188869743,1
22188869392,1
22188869385,1
22188869279,1
22188869248,1
22188869231,1
22188869156,1
22188869088,1
22188869071,1
22188869064,1
22188869057,1
22188869026,1
22188868548,1
22188868432,1
22188868395,1
22188868388,1
22188868319,1
22188868272,1
22188868258,1
22188868241,1
22188868203,1
22188868166,1
22188868135,1
22188868111,1
22188868104,1
22188868036,1
22188868012,1
22188868005,1
22188867886,1
22188867824,1
22188867244,1
22188866506,1
22188866421,1
22188866360,1
22188865813,1
22188864823,1
22188864151,1
22188864144,1
22188864076,1
22188864007,1
22188780550,1
22188780475,1
22188780444,1
22188780420,1
22188780413,1
22188780383,1
22188780314,1
22188780208,1
22188780178,1
22188780147,1
22188780130,1
22188780123,1
22188780116,1
22188703504,1
22188703498,1
22188703481,1
22188703467,1
22188703443,1
22188703436,1
22188703412,1
22188703399,1
22188703344,1
22188703238,1
22188703207,1
22188703191,1
22188703184,1
22188703160,1
22188702996,1
22188702965,1
22188702927,1
22188702699,1
22188702620,1
22188702453,1
22188702316,1
22188702101,1
22188701814,1
22188701708,1
22188701616,1
22188701371,1
22188701357,1
22188701333,1
22188643008,1
22188642247,1
22188642223,1
22188641981,1
22188641943,1
22188641929,1
22188638110,1
22188638103,1
22188638080,1
22188636901,1
22188636383,1
22188636369,1
22188636062,1
22188636031,1
22188635652,1
22188635041,1
22188635010,1
22188635003,1
22188634655,1
22188634600,1
22188634143,1
22188632101,1
22188630732,1
22188630725,1
22188630718,1
22188630701,1
22188630640,1
22188630626,1
22188630527,1
22188630503,1
22188628104,1
22188628029,1
22188626629,1
22188626346,1
22188625066,1
22188624304,1
22188624205,1
22188624144,1
22188624113,1
22188624106,1
22188620696,1
22188609363,1
22188605846,1
22188605785,1
22188604108,1
22188602289,1
22188602210,1
22188305128,1
22188305111,1
22188239034,1
22188239027,1
22188239003,1
22188234039,1
22188234022,1
22188234008,1
22188220001,1
22188149333,1
22188149326,1
22188147827,1
22188147810,1
22188147216,1
22188147209,1
22188145816,1
22188145359,1
22188145175,1
22188145151,1
22188145144,1
22188142358,1
22188142266,1
22188142259,1
22188142242,1
22188142235,1
22188142228,1
22188141597,1
22188141580,1
22188141573,1
22188141566,1
22188138177,1
22188138146,1
22188137545,1
22188137408,1
22188137392,1
22188136531,1
22188136517,1
22188134391,1
22188134360,1
22188133578,1
22188133059,1
22188131314,1
22188129915,1
22188128246,1
22188127331,1
22188093810,1
22188084856,1
22188084832,1
22188084825,1
22188084115,1
22188084092,1
22188083903,1
22188038101,1
22188033519,1
22188030723,1
22188030617,1
22188030433,1
22188030396,1
19962457760,1
19962455964,1
15813890205,1
15813890182,1
15813890168,1
15813890144,1
15813890120,1
15813890113,1
15813890106,1
15813890090,1
15813890083,1
15813890069,1
15813890045,1
15813890038,1
15813890021,1
15813890014,1
15813853705,1
15813853606,1
15813853316,1
15813853255,1
15813853224,1
15813853187,1
15813522809,1
15813521512,1
15813521505,1
15813521451,1
15813521321,1
15813517737,1
15813516723,1
15813516686,1
15813516655,1
15813516631,1
15813516600,1
15813513401,1
15813507783,1
15813507769,1
15813507691,1
15813507684,1
15813507677,1
15813507660,1
15813507653,1
15813507004,1
15813506991,1
15813506984,1
15813506977,1
15813506960,1
15813506953,1
15813506946,1
15813506939,1
15813506922,1
15813506915,1
15813506755,1
15813506748,1
15813506670,1
15813506595,1
15813506571,1
15813506564,1
15813506533,1
15813506519,1
15813506496,1
15813506489,1
15813506472,1
15813506397,1
15813506380,1
15813506373,1
15813502993,1
15813502085,1
15813502061,1
11356229748,1
11356229397,1
11356229328,1
11356229052,1
11356229045,1
11356229038,1
11356229021,1
8605003819707,10
8605003817710,10
8605003814696,10
8605003813323,10
8605003813279,500
8605003813255,500
8605003813170,10
8605003813156,10
8605003813149,10
8605003813101,10
8605003813071,10
8605003813057,500
8605003813040,500
8605003813033,10
8605003813026,10
8605003813002,10
8605003812845,10
8605003812838,10
8605003812593,10
8605003812586,10
8605003812579,10
8605003812500,500
8605003812463,10
8605003812425,10
8605003812319,500
8605003811732,10
8605003811701,500
8590690310456,500
4806015503217,10
4806015500155,10
4607094864479,500
4607094863717,500
4607094863632,500
4607094863113,500
4607094862642,500
4607094862413,500
4607094862390,500
4607094862338,500
4607094862253,500
4607094860365,500
4607094860310,500
4607094860280,500
4607094860273,500
4607094860266,500
4607094860174,500
4607094860167,500
4607094860150,10
818513003612,500
818513002943,10
812285021935,10
812285021911,10
812285021898,10
812285021874,10
812285021843,10
812285021812,500
798681624621,500
798681619634,10
798681617920,10
798681616701,500
798681600144,500
798681600137,500
798681594214,10
798681591640,500
798681591633,500
798681568185,10
798681568154,100
798681568130,100
798681552986,10
798681552979,10
798681552962,100
798681552948,10
798681537693,10
798681528080,10
798681528066,10
798681528059,10
798681522446,10
798681522422,10
798681522415,10
798681517350,10
798681516988,10
798681516889,500
798681516865,100
798681516841,10
798681516827,10
798681514496,10
798681514489,10
798681511143,100
798681501748,500
798681501724,500
798681501700,10
798681501687,100
798681501663,100
798681458202,500
798681458196,10
798681458189,100
798681458172,100
798681458165,10
787450606135,500
787450606128,500
787450606111,500
787450606104,500
787450606098,500
787450606081,10
787450606067,500
787450579880,500
787450579873,500
787450579866,500
787450579859,500
787450579842,500
787450472983,10
787450436299,10
787450431782,10
787450431775,10
762344863436,500
762344712079,500
762344712055,500
762344711843,500
762344711010,10
762344710969,100
762344710587,100
762344710563,100
762344710556,100
762344710549,100
762344710532,100
762344710525,100
762344710518,100
762344710501,500
762344710495,500
762344710488,500
762344710471,100
762344710358,10
762344710068,10
762344710051,10
762344710044,10
762344710013,10
762344707587,100
762344707334,500
762344707099,100
762344706597,500
762344706580,500
762344706573,100
762344705637,10
762344705620,10
762344705514,10
762344705101,100
762344704968,500
762344704951,100
762344704173,500
762344701271,100
762344028781,10
762344028156,100
762344001913,500
762344001852,100
762344001821,100
762344001678,500
762344001623,500
762344001494,10
762344001166,100
762344000992,100
757750900905,10
757750900721,10
757750900707,10
757750604759,10
757750504400,10
757750451704,10
757750451360,10
757750451216,10
757750451124,10
757750451100,10
757750451049,10
757750451025,10
757750450165,10
757750429406,10
757750429123,10
757750429086,10
757750400900,10
757750400726,10
757750400702,10
757750400245,10
757750400122,10
757750400061,10
757750400023,10
757750380806,10
757750358041,10
757750357440,10
757750357242,10
757750357204,10
757750357150,10
757750357129,10
757750357105,10
757750357082,10
757750357068,10
757750357020,10
757750355507,10
757750355460,10
757750355323,10
757750355309,10
757750355286,10
757750355200,10
757750355163,10
757750355064,10
757750355040,10
757750355026,10
757750338302,10
757750312029,10
757750223202,500
757750101555,10
757750045835,10
757750033832,10
757750032552,10
757750030817,10
754908550197,10
754908550180,10
754908533787,10
754908533282,10
754908533237,10
754908533183,10
754908533084,10
754908532988,10
754908512690,500
754908512461,10
754908512454,10
754908512447,10
754908512416,10
754908512232,10
754908512225,10
754908512157,10
754908511792,10
754908511747,10
754908511365,10
754908511358,10
754908510511,10
754908510474,10
754908510429,10
754908510382,10
754908510375,10
754908510368,10
754908510177,10
754908510054,500
754908501052,10
754908501045,10
754908500963,10
754908500932,500
754908500918,10
754908500864,500
754908500789,10
754908500772,10
754908500536,10
754908500482,10
754908500475,10
754908500468,10
754908500253,10
754908500246,10
754908500239,10
754908500185,10
754908500178,10
754908500154,10
754908500123,500
754908500093,500
754908500086,500
754908500062,500
754908500055,500
754908500031,10
754908500024,10
754908500000,10
754908227716,10
754908211012,10
754908210916,500
754908210510,500
754908209613,500
754908208616,500
754908201617,500
754908201419,10
754908200313,500
754908190713,10
754908190614,0
754908189113,10
754908186518,500
754908186310,10
754908186211,10
754908184712,500
754908184613,10
754908184217,500
754908184118,500
754908177417,10
754908176618,500
754908170210,500
754908168316,500
754908168118,10
754908166916,10
754908165414,500
754908164318,10
754908160815,500
754908160716,500
754908160013,500
754908124015,500
754908119011,500
754908118014,500
754908116010,500
754908115013,500
754908114016,500
754908113019,500
754908112012,500
754908110018,500
754908108015,500
754908105014,500
741569200042,10
741569200035,10
741569200028,10
741569200011,10
741569070454,10
741569070447,10
741569070430,10
741569070355,500
741569070300,500
741569070270,500
741569070225,10
741569070218,10
741569070126,10
741569070102,10
741569070096,10
741569070065,10
741569070041,10
741569070027,10
741569060356,10
741569060318,10
741569060288,10
741569060080,500
741569060073,500
741569060066,500
741569050760,10
741569050708,500
741569050630,10
741569050463,10
741569050401,10
741569050173,10
741569050098,10
741569040792,10
741569040723,10
741569040167,500
741569010610,500
741569010603,500
741569010153,10
741569010122,500
741569010115,500
716876300129,10
716876165124,10
716876154449,10
716876153527,10
716876151110,10
716876151097,10
716876150915,10
716876150892,10
716876150885,10
716876145010,10
716876140015,10
716876138081,10
716876135721,10
716876135110,10
716876130115,10
716876101559,10
716876030866,10
716876030859,10
716876030309,10
716876022465,10
716876022359,10
640420013121,10
640420013114,10
640420003313,500
640420003306,10
640420003276,500
640420003252,10
640420003245,10
640420003238,10
640420003214,10
640420003207,10
640420003191,200
640420003184,500
640420003177,10
640420003160,10
640420003146,10
640420003122,200
640420003115,10
640420003092,10
640420003085,500
640420003078,10
640420003061,500
640420003054,500
640420003047,10
640420003030,10
640420003023,10
640420003016,10
640420002538,10
640420002521,10
640420002514,10
640420001913,10
640420001593,10
640420001456,10
640420001098,10
640420001074,10
640420001050,10
640420001036,10
640420001012,10
604544671865,500
604544671827,500
604544662375,10
604544661262,10
604544659047,10
604544659030,10
604544659023,10
604544659016,10
604544659009,10
604544658378,10
604544658361,10
604544658354,10
604544658309,10
604544658019,200
604544657937,10
604544657920,10
604544657913,10
604544657883,10
604544657456,10
604544657227,10
604544657210,10
604544656671,10
604544656428,10
604544656411,10
604544656275,10
604544656152,10
604544655216,10
604544654974,10
604544653601,10
604544653595,10
604544653465,10
604544653410,10
604544653311,10
604544653304,10
604544653298,10
604544652406,10
604544652321,10
604544652314,10
604544650815,10
604544650594,500
604544650488,10
604544650327,10
604544650310,10
604544650280,10
604544650273,10
604544650075,500
604544650051,10
604544647891,500
604544647884,500
604544647495,10
604544647396,10
604544647389,10
604544647372,10
604544647365,10
604544647358,10
604544647334,10
604544647310,10
604544647303,10
604544647297,10
604544647280,10
604544647273,10
604544647266,10
604544647259,10
604544647242,500
604544647235,500
604544647228,500
604544647211,500
604544647204,500
604544647198,10
604544647181,10
604544647174,10
604544647020,10
604544647013,10
604544647006,10
604544646993,10
604544646962,10
604544646702,10
604544646665,10
604544645750,500
604544642957,500
604544642896,10
604544638301,10
604544637083,10
604544630312,10
604544630305,10
604544630299,10
604544627756,10
604544627343,10
604544627329,500
604544627305,10
604544627282,10
604544627190,10
604544627084,10
604544627046,10
604544627039,10
604544625769,500
604544625615,500
604544624106,10
604544624083,10
604544624038,10
604544624014,10
604544622874,10
604544622058,10
604544621075,10
604544620146,500
604544618860,10
604544618174,10
604544618150,10
604544618112,10
604544618020,10
604544617641,10
604544617467,10
604544617429,10
604544617412,10
604544617405,10
604544617382,500
604544617368,10
604544617047,10
604544617016,10
604544617009,10
604544611908,10
604544610642,10
092763099902,500
092763099254,500
092763099247,500
092763081259,10
092763081204,10
092763081150,10
092763081105,10
092763081051,10
092763081006,10
090255927924,10
090255927900,10
090255927825,10
090255927559,10
090255913767,10
090255913699,10
090255913644,10
090255913613,10
090255913408,10
090255912968,10
090255912678,10
090255912562,10
090255910001,10
090255909715,10
090255909265,10
090255909043,10
090255909005,10
090255905113,10
090255905045,10
090255905007,10
090255903621,10
090255903249,10
090255903119,10
090255903102,10
090255903003,10
090255902877,200
090255902822,200
090255902815,200
090255902501,200
090255902440,200
090255902426,200
090255902402,200
090255902365,200
090255902266,200
090255902242,200
090255902167,200
090255901047,200
090255900804,200
090255900637,10
090255900620,10
090255900613,10
090255900606,10
090255900149,10
090255900125,10
090255862744,10
090255862713,10
090255862492,10
090255862409,10
090255862386,10
090255862362,10
090255862348,10
090255862331,10
090255862324,10
090255862317,10
090255862300,10
090255862249,10
090255834642,10
090255832662,500
090255832020,10
090255832006,10
090255831801,10
090255831726,10
090255831719,10
090255831702,10
090255827477,10
090255827422,10
090255827415,10
090255823134,10
090255823004,10
090255812961,10
090255812640,500
090255812633,500
090255812541,500
090255812473,10
090255808971,500
090255808919,10
090255808810,10
090255808797,10
090255808773,10
090255808735,10
090255808667,10
090255808094,10
090255808018,10
090255807868,10
090255807844,10
090255802757,500
090255802702,500
090255802696,500
090255802672,500
090255802641,500
090255802603,500
090255802559,500
090255802375,500
090255802344,500
090255392524,10
090255392494,10
090255392456,10
090255391534,10
090255391527,10
090255391510,10
090255391503,10
090255391480,10
090255391381,10
090255391329,10
090255391312,10
090255391268,10
090255391220,10
090255391152,10
090255391121,10
090255390964,10
090255390889,10
090255390858,10
090255390834,10
090255390803,10
090255390520,10
090255386233,10
090255383270,500
090255382310,10
090255382303,10
090255380262,500
090255380255,500
090255300215,10
076683537508,500
076683536549,500
076683536532,500
076683536525,500
076683536518,500
076683536501,500
076683536204,500
076683536082,500
076683052308,10
076683052209,10
076683052100,10
076683052070,10
076683052049,10
076683052025,500
076683052018,500
076683052001,500
076683037909,10
076683037466,10
076683037459,10
076683037442,10
076683037404,10
076683037381,10
076683035974,20
076683035912,500
076683035899,500
076683035844,10
076683035707,500
076683035646,500
076683035561,10
076683035424,500
076683035226,500
076683035097,500
076683035059,500
076683009708,10
076683009609,10
076683009579,10
076683009562,10
076683009548,10
076683009517,10
076683000743,10
076683000699,10
076683000644,10
076683000637,10
076683000590,10
076683000569,10
076683000552,10
076683000538,10
076683000521,10
076683000507,10
076683000491,10
076683000477,10
076683000392,10
076683000354,10
076683000330,10
076683000323,10
076683000316,10
076683000309,10
076683000293,10
076683000286,10
076683000279,10
076683000262,10
076683000255,10
076683000248,10
076683000231,10
076683000224,10
076683000217,10
075490851258,10
047700496900,10
047700496504,10
047700496405,10
047700495101,10
047700495002,10
047700494906,10
047700494807,10
047700494708,10
047700494609,10
047700494500,10
047700494005,10
047700493909,10
047700493107,10
047700493008,10
047700492902,10
047700492704,10
047700490908,500
047700490700,10
047700479903,10
047700479804,10
047700479705,10
047700479200,500
047700478807,10
047700474007,10
047700472003,10
047700471907,10
047700471808,10
047700471709,10
047700471204,100
047700471105,100
047700470900,100
047700470801,100
047700428109,10
047700427904,10
047700427805,100
047700427706,10
047700426501,500
047700425603,10
047700425405,10
047700425306,10
047700425207,500
047700421308,500
047700420202,10
047700419800,10
047700419404,10
047700419008,10
047700414607,10
047700382302,10
047700070506,10
047700057804,10
047700056005,10
047700055800,10
047700055701,10
047700050904,10
047700020907,10
029465565206,500
029465099657,10
029465099411,10
029465099404,10
029465098391,10
029465098377,10
029465097967,10
029465097950,10
029465097943,10
029465097349,10
029465096397,10
029465095048,10
029465094669,10
029465094607,500
029465094218,10
029465094201,10
029465093983,10
029465093488,500
029465093099,10
029465093075,10
029465092542,10
029465092030,10
029465091965,10
029465091903,10
029465091729,10
029465091514,10
029465091507,10
029465091484,10
029465091446,10
029465091439,10
029465091415,10
029465091026,500
029465090289,10
029465089467,10
029465089375,10
029465089337,10
029465089320,10
029465089207,500
029465089146,10
029465088606,10
029465088569,500
029465088439,10
029465088422,10
029465088415,10
029465088330,10
029465088323,10
029465088224,500
029465088095,10
029465088033,200
029465085940,10
029465085421,10
029465085414,10
029465085339,10
029465085087,10
029465085049,10
029465085032,10
029465084974,10
029465084820,500
029465084752,10
029465084745,10
029465084523,10
029465084493,10
029465084486,10
029465084172,10
029465065713,10
029465065553,10
029465065546,10
029465065539,10
029465065522,10
029465064754,10
029465064617,10
029465064242,10
029465064082,10
029465064075,10
029465064068,10
029465064051,10
029465064037,500
029465063948,10
029465063931,10
029465063924,10
029465063122,500
029465062965,10
029465062606,10
029465062477,500
029465062323,500
029465061616,10
029465061586,10
029465061128,10
029465060879,500
029465060855,10
029465060497,10
029465060404,10
029465060398,10
029465060381,10
029465058265,10
029465057381,10
029465057350,10
029465057169,10
029465057107,10
029465056766,10
029465056193,10
029465056186,10
029465056155,10
029465056148,10
029465056049,10
029465056032,10
029465028350,10
029465027391,10
029465027117,10
029465025731,10
029465025724,10
029465016913,10
029465016845,10
029465009731,10
029465009649,10
029465001292,10
029465001216,10
029465001193,10
